"일자","지점명","교과명","학생번호","학생명","tel1","tel2","tel3","유형명","순공시간","순공시간(HH:mm:ss)"
'2026-03-28',평택,수학,395668,이지윤,"010","4821","4870",자습,"3시간 5분 49초","03:04:49"
'2026-03-28',평택,국어,394040,임현수,"010","5871","7285",인강,"2시간 50분 22초","01:50:22"
'2026-03-28',평택,국어,394040,임현수,"010","5871","7285",자습,"2시간 32분 54초","01:31:54"
'2026-03-28',평택,사회탐구,394040,임현수,"010","5871","7285",인강,"1시간 25분 52초","01:24:52"
'2026-03-28',평택,수학,394040,임현수,"010","5871","7285",인강,"3시간 44분 54초","02:43:54"
'2026-03-28',평택,영어,394040,임현수,"010","5871","7285",자습,"2시간 46분 28초","01:46:28"
'2026-03-28',평택,국어,395729,장세은,"010","2566","9955",인강,"3시간 30분 52초","03:29:52"
'2026-03-28',평택,수학,395729,장세은,"010","2566","9955",인강,"2시간 54분 17초","01:54:17"
'2026-03-28',평택,수학,395729,장세은,"010","2566","9955",자습,"2시간 24분 36초","02:23:36"
'2026-03-28',평택,과학탐구,391221,홍은섭,"010","9198","0885",인강,"6시간 2분 45초","06:01:45"
'2026-03-28',평택,국어,391221,홍은섭,"010","9198","0885",인강,"2시간 53분 28초","01:53:28"
'2026-03-28',평택,수학,391221,홍은섭,"010","9198","0885",인강,"4시간 2분 9초","04:02:09"
'2026-03-28',평택,과학탐구,395793,황현오,"010","8624","8486",자습,"3시간 41분 12초","02:41:12"
'2026-03-28',평택,국어,395793,황현오,"010","8624","8486",자습,"3시간 30분 40초","03:29:40"
'2026-03-28',평택,수학,395793,황현오,"010","8624","8486",자습,"2시간 47분 31초","01:46:31"
'2026-03-28',평택,영어,395793,황현오,"010","8624","8486",자습,"2시간 18분 24초","02:18:24"
'2026-03-29',강북,국어,395606,조성빈,"010","6496","0969",자습,"4시간 46분 57초","03:45:57"
'2026-03-29',강북,수학,395606,조성빈,"010","6496","0969",자습,"6시간 13분 46초","06:12:46"
'2026-03-29',광명,국어,393611,성소희,"010","7441","7110",인강,"3시간 52분 12초","02:52:12"
'2026-03-29',광명,수학,393611,성소희,"010","7441","7110",자습,"4시간 43분 41초","03:42:41"
'2026-03-29',광명,영어,393611,성소희,"010","7441","7110",인강,"1시간 15분 7초","01:15:07"
'2026-03-29',광명,국어,395664,여금비,"010","8289","6177",자습,"2시간 37분 24초","01:37:24"
'2026-03-29',광명,사회탐구,395664,여금비,"010","8289","6177",자습,"3시간 2분 8초","03:02:08"
'2026-03-29',광명,수학,395664,여금비,"010","8289","6177",자습,"2시간 8분 48초","02:07:48"
'2026-03-29',광명,영어,395664,여금비,"010","8289","6177",자습,"2시간 38분 26초","01:38:26"
'2026-03-29',광명,과학탐구,395451,최효정,"010","5328","4297",자습,"3시간 33분 48초","02:32:48"
'2026-03-29',광명,국어,395451,최효정,"010","5328","4297",인강,"1시간 48분 41초","00:47:41"
'2026-03-29',광명,수학,395451,최효정,"010","5328","4297",자습,"1시간 8분 57초","01:07:57"
'2026-03-29',김포,국어,393338,심서하,"010","7597","8628",자습,"4시간 40분 48초","03:39:48"
'2026-03-29',김포,사회탐구,393338,심서하,"010","7597","8628",자습,"6시간 29분 43초","06:28:43"
'2026-03-29',김포,국어,395968,오도윤,"010","4643","2477",인강,"3시간 25분 57초","03:24:57"
'2026-03-29',김포,사회탐구,395968,오도윤,"010","4643","2477",단과,"2시간 30분 0초","01:30:00"
'2026-03-29',김포,수학,395968,오도윤,"010","4643","2477",인강,"2시간 47분 46초","01:46:46"
'2026-03-29',김포,영어,395968,오도윤,"010","4643","2477",자습,"1시간 34분 7초","00:34:07"
'2026-03-29',김포,국어,395988,윤효식,"010","4725","3972",자습,"3시간 32분 19초","02:32:19"
'2026-03-29',김포,사회탐구,395988,윤효식,"010","4725","3972",자습,"1시간 59분 15초","00:59:15"
'2026-03-29',김포,수학,395988,윤효식,"010","4725","3972",자습,"1시간 16분 42초","01:15:42"
'2026-03-29',김포,수학,396040,이서진,"010","4342","0716",자습,"8시간 3분 12초","08:03:12"
'2026-03-29',김포,사회탐구,391082,이주원,"010","4999","5349",자습,"2시간 46분 34초","01:45:34"
'2026-03-29',다산,국어,394980,강다은,"010","3908","7114",자습,"2시간 31분 52초","01:30:52"
'2026-03-29',다산,수학,394980,강다은,"010","3908","7114",자습,"4시간 4분 25초","04:04:25"
'2026-03-29',다산,한국사,394980,강다은,"010","3908","7114",인강,"0시간 17분 8초","00:17:08"
'2026-03-29',다산,국어,390444,강민서,"010","7120","2656",인강,"1시간 60분 52초","00:59:52"
'2026-03-29',다산,국어,390444,강민서,"010","7120","2656",자습,"0시간 18분 12초","00:18:12"
'2026-03-29',다산,수학,390444,강민서,"010","7120","2656",인강,"5시간 27분 2초","05:27:02"
'2026-03-29',다산,사회탐구,391521,구준수,"010","9127","9156",자습,"14시간 22분 47초","14:21:47"
'2026-03-29',다산,수학,391521,구준수,"010","9127","9156",자습,"7시간 58분 8초","06:58:08"
'2026-03-29',다산,국어,394879,김제이,"010","2644","2589",실모,"1시간 20분 0초","01:20:00"
'2026-03-29',다산,국어,394879,김제이,"010","2644","2589",자습,"1시간 31분 14초","00:31:14"
'2026-03-29',다산,사회탐구,394879,김제이,"010","2644","2589",자습,"1시간 30분 41초","01:29:41"
'2026-03-29',다산,수학,394879,김제이,"010","2644","2589",실모,"2시간 38분 20초","01:38:20"
'2026-03-29',다산,수학,394879,김제이,"010","2644","2589",자습,"2시간 18분 45초","02:17:45"
'2026-03-29',다산,영어,394879,김제이,"010","2644","2589",자습,"1시간 48분 20초","00:48:20"
'2026-03-29',다산,국어,391017,김희원,"010","8002","0998",자습,"2시간 29분 51초","02:28:51"
'2026-03-29',다산,사회탐구,391017,김희원,"010","8002","0998",자습,"8시간 30분 0초","07:30:00"
'2026-03-29',다산,수학,391017,김희원,"010","8002","0998",인강,"2시간 32분 8초","01:32:08"
'2026-03-29',다산,영어,391017,김희원,"010","8002","0998",자습,"1시간 34분 47초","00:33:47"
'2026-03-29',다산,국어,393715,서보경,"010","7142","2419",인강,"0시간 23분 10초","00:23:10"
'2026-03-29',다산,국어,393715,서보경,"010","7142","2419",자습,"2시간 59분 26초","01:59:26"
'2026-03-29',다산,사회탐구,393715,서보경,"010","7142","2419",인강,"2시간 50분 40초","01:49:40"
'2026-03-29',다산,사회탐구,393715,서보경,"010","7142","2419",자습,"0시간 16분 14초","00:16:14"
'2026-03-29',다산,수학,393715,서보경,"010","7142","2419",인강,"4시간 35분 4초","03:35:04"
'2026-03-29',다산,수학,393715,서보경,"010","7142","2419",자습,"0시간 10분 21초","00:10:21"
'2026-03-29',다산,영어,393715,서보경,"010","7142","2419",자습,"1시간 49분 50초","00:48:50"
'2026-03-29',다산,국어,391066,서예원,"010","9034","1629",인강,"0시간 25분 9초","00:25:09"
'2026-03-29',다산,국어,391066,서예원,"010","9034","1629",자습,"1시간 5분 19초","01:05:19"
'2026-03-29',다산,수학,391066,서예원,"010","9034","1629",인강,"5시간 46분 55초","04:45:55"
'2026-03-29',다산,수학,391066,서예원,"010","9034","1629",자습,"0시간 0분 2초","00:00:02"
'2026-03-29',다산,영어,391066,서예원,"010","9034","1629",자습,"4시간 50분 10초","03:50:10"
'2026-03-29',다산,과학탐구,392428,신예호,"010","5781","4531",자습,"1시간 44분 28초","00:44:28"
'2026-03-29',다산,국어,392428,신예호,"010","5781","4531",자습,"1시간 30분 19초","00:30:19"
'2026-03-29',다산,사회탐구,392428,신예호,"010","5781","4531",자습,"1시간 57분 37초","00:56:37"
'2026-03-29',다산,수학,392428,신예호,"010","5781","4531",자습,"4시간 5분 57초","04:04:57"
'2026-03-29',다산,영어,392428,신예호,"010","5781","4531",자습,"1시간 48분 13초","00:48:13"
'2026-03-29',다산,사회탐구,390617,안선우,"010","3723","1044",인강,"4시간 43분 6초","03:43:06"
'2026-03-29',다산,사회탐구,390617,안선우,"010","3723","1044",자습,"1시간 33분 9초","00:33:09"
'2026-03-29',다산,영어,390617,안선우,"010","3723","1044",자습,"0시간 29분 36초","00:28:36"
'2026-03-29',다산,국어,392175,염종연,"010","6479","1160",자습,"4시간 35분 12초","03:35:12"
'2026-03-29',다산,사회탐구,392175,염종연,"010","6479","1160",인강,"4시간 15분 13초","04:15:13"
'2026-03-29',다산,수학,392175,염종연,"010","6479","1160",자습,"7시간 49분 45초","06:48:45"
'2026-03-29',다산,과학탐구,392159,이소민,"010","3754","9767",단과,"2시간 0분 0초","02:00:00"
'2026-03-29',다산,과학탐구,392159,이소민,"010","3754","9767",자습,"3시간 50분 3초","02:50:03"
'2026-03-29',다산,국어,392159,이소민,"010","3754","9767",자습,"1시간 57분 2초","00:57:02"
'2026-03-29',다산,수학,392159,이소민,"010","3754","9767",자습,"5시간 46분 15초","04:46:15"
'2026-03-29',다산,영어,392159,이소민,"010","3754","9767",자습,"1시간 7분 44초","01:06:44"
'2026-03-29',다산,사회탐구,394089,이유은,"010","6272","1048",자습,"4시간 60분 47초","03:59:47"
'2026-03-29',다산,국어,390598,이재한,"010","3851","4320",자습,"3시간 47분 38초","02:46:38"
'2026-03-29',다산,수학,390598,이재한,"010","3851","4320",자습,"2시간 2분 1초","02:02:01"
'2026-03-29',다산,영어,390598,이재한,"010","3851","4320",자습,"6시간 56분 5초","05:56:05"
'2026-03-29',다산,과학탐구,392438,이준서,"010","7503","6640",인강,"3시간 54분 49초","02:53:49"
'2026-03-29',다산,사회탐구,392438,이준서,"010","7503","6640",인강,"1시간 28분 54초","01:27:54"
'2026-03-29',다산,수학,392438,이준서,"010","7503","6640",인강,"1시간 60분 54초","00:59:54"
'2026-03-29',다산,영어,392438,이준서,"010","7503","6640",인강,"1시간 13분 7초","01:13:07"
'2026-03-29',다산,수학,396860,이지혜,"010","7266","6591",인강,"1시간 50분 51초","00:49:51"
'2026-03-29',다산,국어,390585,이현지,"010","7405","5297",자습,"4시간 30분 21초","03:30:21"
'2026-03-29',다산,영어,390585,이현지,"010","7405","5297",자습,"3시간 49분 34초","02:48:34"
'2026-03-29',다산,과학탐구,391926,장우형,"010","6504","1355",인강,"1시간 9분 4초","01:09:04"
'2026-03-29',다산,과학탐구,391926,장우형,"010","6504","1355",자습,"2시간 46분 11초","01:46:11"
'2026-03-29',다산,국어,391926,장우형,"010","6504","1355",자습,"2시간 36분 44초","01:35:44"
'2026-03-29',다산,수학,391926,장우형,"010","6504","1355",자습,"3시간 34분 58초","02:33:58"
'2026-03-29',다산,국어,395333,전윤지,"010","4677","3522",실모,"1시간 12분 30초","01:11:30"
'2026-03-29',다산,국어,395333,전윤지,"010","4677","3522",자습,"0시간 24분 0초","00:24:00"
'2026-03-29',다산,수학,395333,전윤지,"010","4677","3522",실모,"2시간 1분 24초","02:01:24"
'2026-03-29',다산,수학,395333,전윤지,"010","4677","3522",인강,"0시간 0분 26초","00:00:26"
'2026-03-29',다산,수학,395333,전윤지,"010","4677","3522",자습,"1시간 51분 48초","00:50:48"
'2026-03-29',다산,영어,395333,전윤지,"010","4677","3522",실모,"1시간 21분 8초","01:21:08"
'2026-03-29',다산,영어,395333,전윤지,"010","4677","3522",자습,"0시간 10분 34초","00:09:34"
'2026-03-29',다산,과학탐구,396115,최성열,"010","5304","6764",자습,"2시간 5분 35초","02:04:35"
'2026-03-29',다산,국어,396115,최성열,"010","5304","6764",자습,"5시간 44분 47초","04:43:47"
'2026-03-29',다산,사회탐구,396115,최성열,"010","5304","6764",자습,"2시간 53분 6초","01:53:06"
'2026-03-29',다산,국어,390464,최지후,"010","5612","2573",자습,"0시간 0분 2초","00:00:02"
'2026-03-29',다산,수학,390576,허승원,"010","2120","7013",자습,"2시간 22분 45초","02:21:45"
'2026-03-29',다산,영어,390576,허승원,"010","2120","7013",자습,"1시간 18분 40초","01:17:40"
'2026-03-29',다산,국어,393943,허은재,"010","6228","3989",자습,"3시간 9분 54초","03:08:54"
'2026-03-29',다산,수학,393943,허은재,"010","6228","3989",자습,"4시간 56분 3초","03:56:03"
'2026-03-29',다산,국어,393769,현송지,"010","9151","0137",인강,"1시간 11분 53초","01:10:53"
'2026-03-29',다산,국어,393769,현송지,"010","9151","0137",자습,"2시간 6분 16초","02:06:16"
'2026-03-29',다산,수학,393769,현송지,"010","9151","0137",자습,"6시간 46분 17초","05:46:17"
'2026-03-29',다산,영어,393769,현송지,"010","9151","0137",자습,"1시간 32분 56초","00:31:56"
'2026-03-29',다산,국어,394510,현진호,"010","8415","8518",자습,"2시간 7분 4초","02:07:04"
'2026-03-29',다산,수학,394510,현진호,"010","8415","8518",자습,"5시간 57분 29초","04:57:29"
'2026-03-29',대구수성 1관,국어,393901,김가은a,"010","2183","3722",자습,"2시간 30분 4초","01:30:04"
'2026-03-29',대구수성 1관,사회탐구,393901,김가은a,"010","2183","3722",인강,"4시간 36분 3초","03:36:03"
'2026-03-29',대구수성 1관,영어,393901,김가은a,"010","2183","3722",자습,"2시간 44분 16초","01:44:16"
'2026-03-29',대구수성 1관,국어,397065,김보민,"010","9818","3115",자습,"3시간 2분 5초","03:02:05"
'2026-03-29',대구수성 1관,국어,395364,안규리,"010","9230","6949",자습,"2시간 58분 49초","01:57:49"
'2026-03-29',대구수성 1관,사회탐구,395364,안규리,"010","9230","6949",자습,"3시간 4분 22초","03:04:22"
'2026-03-29',대구수성 1관,수학,395364,안규리,"010","9230","6949",자습,"1시간 43분 3초","00:43:03"
'2026-03-29',대구수성 1관,영어,395364,안규리,"010","9230","6949",인강,"2시간 3분 51초","02:02:51"
'2026-03-29',대구수성 1관,영어,395364,안규리,"010","9230","6949",자습,"1시간 47분 3초","00:47:03"
'2026-03-29',대구수성 1관,한국사,389863,이하윤,"010","6625","5155",자습,"8시간 38분 19초","07:38:19"
'2026-03-29',대구수성 2관,국어,391393,이예현,"010","7308","0836",인강,"4시간 37분 23초","03:37:23"
'2026-03-29',대구수성 2관,사회탐구,391393,이예현,"010","7308","0836",인강,"3시간 36분 40초","02:35:40"
'2026-03-29',대구수성 2관,수학,391393,이예현,"010","7308","0836",자습,"1시간 7분 30초","01:06:30"
'2026-03-29',대구수성 2관,사회탐구,396028,이혜린,"010","3291","0208",인강,"2시간 15분 51초","02:14:51"
'2026-03-29',대구수성 2관,수학,396028,이혜린,"010","3291","0208",인강,"1시간 56분 14초","00:56:14"
'2026-03-29',대구수성 2관,수학,396028,이혜린,"010","3291","0208",자습,"2시간 28분 53초","02:27:53"
'2026-03-29',대치,국어,392686,김원일,"010","9599","7124",자습,"1시간 37분 0초","00:37:00"
'2026-03-29',대치,수학,392686,김원일,"010","9599","7124",자습,"6시간 48분 39초","05:47:39"
'2026-03-29',대치,영어,392686,김원일,"010","9599","7124",자습,"1시간 53분 49초","00:52:49"
'2026-03-29',대치,국어,394771,김찬진,"010","3901","9846",자습,"2시간 40분 28초","01:40:28"
'2026-03-29',대치,사회탐구,394771,김찬진,"010","3901","9846",자습,"1시간 4분 26초","01:04:26"
'2026-03-29',대치,수학,396812,박주희,"010","8831","8114",자습,"8시간 41분 57초","07:40:57"
'2026-03-29',독학기숙학원,국어,394444,김민혜,"010","7580","2826",인강,"1시간 26분 7초","01:26:07"
'2026-03-29',독학기숙학원,국어,394444,김민혜,"010","7580","2826",자습,"2시간 14분 6초","02:14:06"
'2026-03-29',독학기숙학원,사회탐구,394444,김민혜,"010","7580","2826",자습,"1시간 46분 32초","00:45:32"
'2026-03-29',독학기숙학원,수학,394444,김민혜,"010","7580","2826",인강,"2시간 23분 57초","02:22:57"
'2026-03-29',독학기숙학원,영어,394444,김민혜,"010","7580","2826",인강,"1시간 31분 44초","00:30:44"
'2026-03-29',독학기숙학원,영어,394444,김민혜,"010","7580","2826",자습,"1시간 45분 44초","00:44:44"
'2026-03-29',독학기숙학원,국어,394944,김온누리,"010","2459","2091",인강,"3시간 11분 36초","03:10:36"
'2026-03-29',독학기숙학원,국어,394944,김온누리,"010","2459","2091",자습,"0시간 21분 25초","00:21:25"
'2026-03-29',독학기숙학원,사회탐구,394944,김온누리,"010","2459","2091",인강,"2시간 41분 11초","01:41:11"
